,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academic Year,Roll Number,Official School Name,Address 1,Address 2,Address 3,Address 4,County,Eircode,School Latitude,School Longitude,School Planning area,Local Authority,Principal Name,Email,Phone,Pupil Attendance Type,School Gender - Post Primary,Post Primary School Type,Fee Paying School (Y/N),DEIS (Y/N),Gaeltacht Area Location (Y/N),Island Location (Y/N),Irish Classification - Post Primary,Ethos/Religion,FEMALE,MALE,Total 2025-2026
2025,81006S,Tarbert Comprehensive School,Tarbert,Listowel,Co Kerry,,Kerry,V31WD66,52.57438,-9.383804,Tarbert,Kerry County Council,MR. RICHARD PRENDIVILLE,admin@tarbertcs.ie,06836105,Day,Mixed,Comprehensive,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,269,277,546
2025,81007U,Shannon Comprehensive School,Shannon,Co Clare,,,Clare,V14Y434,52.704817,-8.879649,Shannon,Clare County Council,MS. MARY COSTELLO,info@shannoncomp.ie,061361428,Day,Mixed,Comprehensive,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,363,402,765
2025,81008W,Ashton School,Blackrock Road,Cork,,,Cork,T12AF50,51.892859,-8.451549,Ballintemple_CorkCity,Cork City Council,MR. ADRIAN JOHN LANDEN,principal@ashton.ie,0214966044,Day,Mixed,Comprehensive,N,N,N,N,No subjects taught through Irish,CHURCH OF IRELAND,278,261,539
2025,81009B,Boherbue Comprehensive School,Boherbue Comprehensive School,Boherbue,Co. Cork,,Cork,P51TK28,52.159134,-9.062485,Boharbue,Cork County Council,MS. VERA LEADER,office@boherbuecs.com,02976032,Day,Mixed,Comprehensive,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,274,277,551
2025,81010J,St Columba's Comprehensive School,Glenties,Co Donegal,,,Donegal,F94C421,54.799569,-8.286059,Glenties,Donegal County Council,BRENDAN O' MAHONY,admin@glentiescomp.com,0749551172,Day,Mixed,Comprehensive,N,Y,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,198,202,400
2025,81011L,The Royal and Prior School,RAPHOE,Lifford,Co. Donegal,,Donegal,F93T298,54.876057,-7.590291,Raphoe,Donegal County Council,DR. HOWARD TERENCE WELCH,principal@royalandprior.ie,0749145389,Mixed,Mixed,Comprehensive,N,Y,N,N,No subjects taught through Irish,CHURCH OF IRELAND,316,293,609
2025,81012N,Scoil Chuimsitheach Chiaráin,An Cheathrú Rua,Co na Gaillimhe,,,Galway,H91N267,724734.810185267,493401.077275706,IE04,Galway County Council,MR. SEAN MARTIN MACDONNCHA,riarachanscc@scoilcc.ie,091595215,Day,Mixed,Comprehensive,N,Y,Y,N,All pupils taught all subjects through Irish,INTER DENOMINATIONAL,241,199,440
2025,81013P,St. Clare's Comprehensive School,Manorhamilton,Co. Leitrim,,,Leitrim,F91FY82,54.301921,-8.176972,Manorhamilton,Leitrim County Council,MS. MAEVE KELLY,office@stclarescomprehensive.ie,0719855087,Day,Mixed,Comprehensive,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,231,273,504
2025,81014R,Crescent College Comprehensive,Dooradoyle Rd,Dooradoyle,Limerick,,Limerick,V94W6W8,52.636658,-8.640832,Limerick City,Limerick City Council,MR. DIARMUID MULLINS,info@crescentsj.com,061229655,Day,Mixed,Comprehensive,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,441,481,922
2025,81016V,East Glendalough School,Station Road,Wicklow Town,Co. Wicklow,,Wicklow,A67PC52,52.987518,-6.054106,Wicklow,Wicklow County Council,MR. TIM HICKS,info@egs.ie,040469608,Day,Mixed,Comprehensive,N,N,N,N,No subjects taught through Irish,CHURCH OF IRELAND,170,195,365
2025,81017A,TRINITY COMPREHENSIVE SCHOOL,BALLYMUN ROAD,DUBLIN 9,,,Dublin,D09TN22,53.392674,-6.262844,Whitehall_SantryD9,Dublin City Council,MS. FRANCES L NEARY,info@trinitycomp.ie,018428356,Day,Mixed,Comprehensive,N,Y,N,N,No subjects taught through Irish,CATHOLIC,282,282,564
2025,91301D,Holy Family Community School,Kilteel Road,Rathcoole,Co Dublin,,Dublin,D24FT54,701371.724730717,53.276821,Newcastle_Rathcoole,South Dublin County Council,MS. INGRID FALLON,info@hfcs.ie,014580766,Day,Mixed,Community,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,482,516,998
2025,91302F,Phobailscoil Iosolde,Oak Court Avenue,Palmerstown,Dublin 20,,Dublin,D20P236,708065.920680465,53.348466,Ballyfermot_D10,South Dublin County Council,MS. CATHERINE DELANEY,office@palmerstowncs.ie,016265991,Day,Mixed,Community,N,Y,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,351,413,764
2025,91305L,Ballinteer Community School,Broadford Road,Ballinteer,Dublin 16,,Dublin,D16XF79,715979.224233912,53.281462,Ballinteer_Stepaside_DLR,Dun Laoghaire Rathdown,MS. AMY DOHERTY,admin@ballinteercs.ie,012988195,Day,Mixed,Community,N,Y,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,200,215,415
2025,91310E,Cabinteely Community School,Johnstown Road,Cabinteely,Dublin 18,,Dublin,D18VH73,723671.692642955,53.261948,Sallynoggin_Killiney_DLR,Dun Laoghaire Rathdown,MR. GRAHAM FLEMING,office@cabinteelycs.ie,012852137,Day,Mixed,Community,N,Y,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,224,287,511
2025,91315O,Scoil Phobail Chuil Mhin,Clonsilla,Dublin15,,,Dublin,D15FW97,706713.987286289,53.388738,BlanchardstownVge_D15,Fingal County Council,PAULINE CONNOLLY,pconnolly@coolminecs.ie,018214141,Day,Mixed,Community,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,481,533,"1,014"
2025,91316Q,Blakestown Community School,Sheepmoor Avenue,Blanchardstown,Dublin 15,,Dublin,D15F978,706183.389288383,53.396041,BlanchardstownVge_D15,Fingal County Council,MR. DAVID MC GUINNESS,admin@blakestowncs.ie,018215522,Day,Mixed,Community,N,Y,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,298,265,563
2025,91318U,The Donahies Community School,Streamville Road,Dublin 13,,,Dublin,D13YN77,721506.259272959,53.393133,Donaghmede_Howth_D13,Dublin City Council,MR. PETER KEOHANE,office@donahiescs.ie,018473522,Day,Mixed,Community,N,Y,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,234,254,488
2025,91324P,Portmarnock Community School,Carrickhill Road,Portmarnock,Co Dublin,,Dublin,D13F766,723745.255069994,53.431642,Portmarnock,Fingal County Council,MS. HELEN TOBIN,office@portmarnockcommunityschool.ie,018038056,Day,Mixed,Community,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,436,519,955
2025,91325R,Malahide Community School,Broomfield,Malahide,Co. Dublin,,Dublin,K36PR28,722748.049909131,53.438241,Malahide_Nevinstown,Fingal County Council,MR. DAVID HAYES,office@malahidecs.ie,018463244,Day,Mixed,Community,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,619,629,"1,248"
2025,91330K,Holy Child Community School,Pearse St,Sallynoggin,Co Dublin,,Dublin,A96E0C9,724281.120850838,53.275958,Sallynoggin_Killiney_DLR,Dun Laoghaire Rathdown,MS. VALERIE MAHER,office@holychildcs.ie,012855334,Day,Mixed,Community,N,Y,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,121,154,275
2025,91332O,St Marks Community School,Cookstown Rd,Tallaght,Dublin 24,,Dublin,D24VW22,707411.228209125,53.291399,Tallaght,South Dublin County Council,MR. IAN BORAN,office@stmarkscs.ie,014519399,Day,Mixed,Community,N,Y,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,486,445,931
2025,91335U,Tallaght Community School,Balrothery,Tallaght,Dublin 24,,Dublin,D24X759,710759.32363811,53.294723,Tallaght,South Dublin County Council,MR. AIDAN LYNCH,office@tallaghtcs.ie,014515566,Day,Mixed,Community,N,Y,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,428,412,840
2025,91336W,Old Bawn Community School,Old Bawn,Tallaght,Dublin 24,,Dublin,D24HP38,708644.131275717,53.283461,Firhouse_Oldbawn,South Dublin County Council,MS. URSULA MCCABE,obcsdays@oldbawncs.com,014520566,Day,Mixed,Community,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,479,545,"1,024"
2025,91337B,Killinarden Community School,Killinarden,Tallaght,Dublin 24,,Dublin,D24RF70,706887.056911611,53.276085,Firhouse_Oldbawn,South Dublin County Council,MS. GILLIAN WHITE,gillanwhite@killinardencs.ie,014527447,Day,Mixed,Community,N,Y,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,221,250,471
2025,91338D,St Aidan's Community School,Brookfield,Tallaght,Dublin 24,,Dublin,D24XA46,705847.993233211,53.286602,Tallaght,South Dublin County Council,MR. KEVIN SHORTALL,office@sacs.ie,014524677,Day,Mixed,Community,N,Y,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,267,294,561
2025,91339F,Hartstown Community School,Hartstown,Clonsilla,Dublin 15,,Dublin,D15X049,705338.868584508,53.396127,BlanchardstownVge_D15,Fingal County Council,MS. LUCIA GRIFFIN,principal@hartstowncs.ie,018207863,Day,Mixed,Community,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,553,567,"1,120"
2025,91342R,Pobalscoil Neasáin,School Lane,Baldoyle,Dublin 13,,Dublin,D13F9K2,53.39202,-6.131134,Donaghmede_Howth_D13,Fingal County Council,MRS. KAROL SADLIER,office@psn.ie,018063092,Day,Mixed,Community,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,357,474,831
2025,91343T,St. Tiernan's Community School,Parkvale,Balally,Dublin 16,,Dublin,D16KW26,717433.77693777,53.281577,Ballinteer_Stepaside_DLR,Dun Laoghaire Rathdown,MS. JENNY COSTELLO,runai@tiernans.ie,012953224,Day,Mixed,Community,N,Y,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,155,213,368
2025,91344V,Grace Park Community School,Gracepark Road,Drumcondra,Dublin 9,,Dublin,D09RYT1,53.371166,-6.244957,Drumcondra_Marino_Dublin1,Dublin City Council,MS. SARAH BARRY,info@rosmini.ie,016994545,Day,Mixed,Community,N,Y,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,49,90,139
2025,91351S,Bailieborough Community School,Bailieborough,Co Cavan,,,Cavan,A82P585,53.91291,-6.973901,Bailieborough,Cavan County Council,MS. MIRIAM NUGENT,info@bailieborocs.ie,0429665295,Day,Mixed,Community,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,342,412,754
2025,91356F,Tullow Community School,The Mullawn,Tullow,Co. Carlow,,Carlow,R93DT20,52.79949,-6.732313,Tullow,Carlow County Council,MR. PAUL THORNTON,info@tullowcs.ie,0599151473,Day,Mixed,Community,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,447,454,901
2025,91360T,Community School,Castlecomer,Co Kilkenny,,,Kilkenny,R95AF5Y,52.803681,-7.215683,Castlecomer,Kilkenny County Council,MR. PATRICK MURPHY,office@castlecomercs.com,0564441447,Day,Mixed,Community,N,Y,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,297,337,634
2025,91371B,Coláiste Chiaráin,Celbridge Road,Leixlip,Co. Kildare,,Kildare,W23RW14,53.363893,-6.499258,Leixlip,Kildare County Council,MR. MARK NEVILLE,info@colaistechiarain.com,016243226,Day,Mixed,Community,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,340,336,676
2025,91372D,Scoil Mhuire Community School,Clane,Naas,Co Kildare,,Kildare,W91PD79,53.292361,-6.697707,Prosperous_Clane,Kildare County Council,MR. KEVIN MARTIN,scoilmhuire.clane@gmail.com,045868121,Day,Mixed,Community,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,595,594,"1,189"
2025,91376L,St. Kilian's Community School,Ballywaltrim,Bray,Co. Wicklow,,Wicklow,A98PP76,53.185307,-6.126782,Bray,Wicklow County Council,MR. JOHN MURPHY,accounts@stkilianscs.com,012828126,Day,Mixed,Community,N,Y,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,168,259,427
2025,91386O,Ballincollig Community School,Innishmore,Ballincollig,Co. Cork,,Cork,P31E030,51.890422,-8.601877,Ballincollig,Cork City Council,MR. CYRIL DESMOND,cyril.desmond@balcs.ie,0214871740,Day,Mixed,Community,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,471,516,987
2025,91387Q,Beara Community School,Castletownbere,Beara,Co Cork,,Cork,P75AH74,51.647648,-9.913597,Castletownbere,Cork County Council,MS. PAULINE HURLEY,info@bearacs.ie,02770177,Day,Mixed,Community,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,152,156,308
2025,91388S,Carrigaline Community School,Waterpark,Carrigaline,Co Cork,,Cork,P43XE06,51.817746,-8.386747,Carrigaline,Cork County Council,MR. PAUL RAYMOND BURKE,info@carrigcs.ie,0214372300,Day,Mixed,Community,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,508,564,"1,072"
2025,91390F,Millstreet Community School,Millstreet Town,Co Cork,,,Cork,P51CA34,52.062318,-9.068962,Millstreet,Cork County Council,MR. PÓL O' SÍODHCHÁIN,info@millstreetcommunityschool.ie,02970087,Day,Mixed,Community,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,178,181,359
2025,91391H,St Peter's Community School,Passage West,Co Cork,,,Cork,T12DX46,51.865672,-8.34,Passage West,Cork County Council,MR. TONY MC SWEENEY,office@stpeters.ie,0214841599,Day,Mixed,Community,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,183,171,354
2025,91396R,Douglas Community School,Clermont Avenue,Douglas,Cork,,Cork,T12HF77,51.878692,-8.442352,Ballintemple_CorkCity,Cork City Council,MR. PATRICK BARRY,admin@dcscork.ie,0214294201,Day,Boys,Community,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,0,605,605
2025,91397T,Bishopstown Community School,Westgate Road,Bishopstown,Cork,,Cork,T12CF79,51.883922,-8.525918,Glasheen_CorkCity,Cork City Council,MS. EDWINA GOTTSTEIN,office@bishopstown-cs.ie,0214544311,Day,Mixed,Community,N,Y,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,151,155,306
2025,91400F,Mayfield Community School,Old Youghal Road,Mayfield,Cork,,Cork,T23DP95,51.912519,-8.443577,Montenotte_CorkCity,Cork City Council,MR. KIERAN GOLDEN,admin@mayfieldcs.ie,0214506855,Day,Mixed,Community,N,Y,N,N,Some pupils taught some subjects through Irish,INTER DENOMINATIONAL,145,217,362
2025,91406R,Carndonagh Community School,Carndonagh Community School,P.O. Box 4,Carndonagh,Co Donegal,Donegal,F93VK61,55.249388,-7.269903,Carndonagh,Donegal County Council,MR. JOHN A MC GUINNESS,admin@carndonaghcs.ie,0749374260,Day,Mixed,Community,N,Y,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,566,553,"1,119"
2025,91407T,Rosses Community School,Chapel Rd,Dungloe,Co Donegal,,Donegal,F94NX79,911357.635878526,577445.663432878,IE04,Donegal County Council,MR. JOHN GORMAN,jgorman@rossescommunityschool.ie,0749521122,Day,Mixed,Community,N,Y,Y,N,No subjects taught through Irish,INTER DENOMINATIONAL,236,273,509
2025,91408V,Pobalscoil Chloich Cheannfhaola,An Fálcarrach,Leitir Ceanainn,Co. Dhún na nGall,,Donegal,F92KR25,932719.17180198,593645.551459667,IE04,Donegal County Council,MS. MAEVE SWEENEY,info@pccfalcarragh.ie,0749135424,Day,Mixed,Community,N,Y,Y,N,Some pupils taught some subjects through Irish,INTER DENOMINATIONAL,208,247,455
2025,91409A,Pobalscoil Ghaoth Dobhair,Na Doirí Beaga,Leitir Ceannain,Co. Dhún na nGall.,,Donegal,F92HX52,927721.298853695,582218.339670453,IE04,Donegal County Council,MR. SEOIRSE O DOCHARTAIGH,oifig@psgd.ie,0749531311,Day,Mixed,Community,N,Y,Y,N,All pupils taught all subjects through Irish,INTER DENOMINATIONAL,222,192,414
2025,91411K,Scoil Phobail Mhic Dara,Carna,Co na Gaillimhe,,,Galway,H91DH50,53.323951,-9.817824,Carna,Galway County Council,UAS. DARA O MAOILCHIARAIN,eolas@spmd.ie,095 32245,Day,Mixed,Community,N,Y,Y,N,All pupils taught all subjects through Irish,INTER DENOMINATIONAL,59,58,117
2025,91412M,Scoil Phobail,Ardbear,Clifden,Co Galway,,Galway,H71W673,53.478338,-10.021602,Clifden,Galway County Council,MISS MARY KELLY,info@clifdencs.ie,09521184,Day,Mixed,Community,N,Y,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,245,244,489
2025,91413O,Portumna Community School,St. Brigid's Road,Portumna,Co. Galway,,Galway,H53N403,53.094028,-8.220156,Portumna,Galway County Council,MR. SHANE MC CLEARN,principal@portumnacs.ie,0909741053,Day,Mixed,Community,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,243,263,506
2025,91414Q,Dunmore Community School,Dunmore,Co Galway,,,Galway,H54KP03,53.616552,-8.739242,Dunmore,Galway County Council,MR. DECLAN QUINN,accounts@dunmorecs.ie,09338203,Day,Mixed,Community,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,164,203,367
2025,91426A,Mountmellick Community School,Mountmellick,Co Laois,,,Laois,R32A099,53.118052,-7.327569,Mountmellick,Laois County Council,MR. LAWRENCE JOSEPH CURTIN,office@mountmellickcs.ie,0578624220,Day,Mixed,Community,N,Y,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,369,373,742
2025,91427C,Heywood Community School,Ballinakill,Portlaoise,Co. Laois,,Laois,R32FE04,52.885468,-7.299465,Ballinakill,Laois County Council,MR. EAMON JACKMAN,admin@heywood.ie,0578733333,Day,Mixed,Community,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,369,380,749
2025,91431Q,Ramsgrange Community School,Ramsgrange,New Ross,Co Wexford,,Wexford,Y34YY17,52.245441,-6.916186,Ramsgrange,Wexford County Council,MS. RACHEL O'CONNOR,rcs.office@rcswexford.ie,051389211,Day,Mixed,Community,N,Y,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,274,362,636
2025,91436D,Moyne Community School,Moyne,Co Longford,,,Longford,N39T860,53.908349,-7.648053,Moyne,Longford County Council,MR. DESMOND CULLEN,office@moynecs.ie,0494335114,Day,Mixed,Community,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,366,289,655
2025,91441T,Ardee Community School,Ardee,Co Louth,,,Louth,A92F838,53.851182,-6.546288,Ardee,Louth County Council,MS. MARY JACKSON,mary.jackson@ardeecs.ie,0416853557,Day,Mixed,Community,N,Y,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,618,699,"1,317"
2025,91447I,St Caimin's Community School,Tullyvarraga,Shannon,Co. Clare.,Co. Clare.,Clare,V14XY54,52.705903,-8.861798,Shannon,Clare County Council,MS. MARIA SHEEHAN,maria.sheehan@stcaimins.ie,061364211,Day,Mixed,Community,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,398,396,794
2025,91448K,Kilrush Community School,Kilrush,Co. Clare,,,Clare,V15KT04,52.642212,-9.483481,Kilrush,Clare County Council,MRS. EILEEN MCMAHON,administrator@kilrushcoms.com,0659051359,Day,Mixed,Community,N,Y,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,183,160,343
2025,91456J,St Ciaran's Community School,Navan Rd,Kells,Co Meath,,Meath,A82N677,53.724117,-6.871648,Kells,Meath County Council,MS. CARA MCLOUGHLIN,office@stciaranscs.ie,0469241551,Day,Mixed,Community,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,106,513,619
2025,91461C,Ballyhaunis Community School,Knock Road,Ballyhaunis,Co.Mayo,,Mayo,F35RF63,53.765924,-8.780564,Ballyhaunis,Mayo County Council,MR. JOHN DAVID MCDONAGH,principal@ballyhauniscs.ie,0949630235,Day,Mixed,Community,N,Y,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,332,385,717
2025,91462E,Ballinrobe Community School,Convent Road,Ballinrobe,Co Mayo,,Mayo,F31XD53,53.623001,-9.212632,Ballinrobe,Mayo County Council,MS. JULIE ANNE COLLINS,info@ballinrobecs.ie,0949541777,Day,Mixed,Community,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,416,449,865
2025,91491L,St.Brendan's Community School,Birr,Co Offaly,,,Offaly,R42KN92,53.105122,-7.916417,Birr,Offaly County Council,MR. JOHN KENNEDY,info@stbrendanscsbirr.ie,0579120510,Day,Mixed,Community,N,Y,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,461,414,875
2025,91492N,Gorey Community School,Esmonde Street,Gorey,Co. Wexford,,Wexford,Y25YX29,52.673807,-6.287413,Gorey,Wexford County Council,MR. MICHAEL FINN,mfinn@goreycs.ie,0539421000,Day,Mixed,Community,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,793,753,"1,546"
2025,91493P,Castlerea Community School,Castlerea,Co. Roscommon,,,Roscommon,F45ER02,53.765708,-8.483508,Castlerea,Roscommon County Council,MS. EILEEN RYAN,principalcastlereacs@gmail.com,0949620177,Day,Mixed,Community,N,Y,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,197,192,389
2025,91494R,St Louis Community School,Chapel Street,Kiltimagh,Co. Mayo,,Mayo,F12RP76,53.848385,-9.002219,Kiltimagh,Mayo County Council,MRS REGINA ANDERSON,admin@stlouiscs.com,0949381228,Day,Mixed,Community,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,342,359,701
2025,91495T,Ashbourne Community School,Deerpark,Ashbourne,Co Meath,,Meath,A84T925,53.504128,-6.388211,Ashbourne,Meath County Council,MS. AINE O'SULLIVAN,admin@ashcom.ie,018353066,Day,Mixed,Community,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,555,554,"1,109"
2025,91496V,Community School,Carrick-On-Shannon,Leitrim,,,Leitrim,N41VX63,53.949048,-8.08521,Carrick-on-Shannon,Leitrim County Council,MR. ADRIAN JACKSON,info@carrickcs.ie,0719620880,Day,Mixed,Community,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,333,353,686
2025,91497A,Cashel Community School,"Dualla Road,","Cashel,",Co Tipperary.,,Tipperary,E25YT50,52.518963,-7.88187,Cashel,Tipperary (SR) County Council,MR. BRIAN MORAN,bmo@cashelcommunityschool.ie,062 61167,Day,Mixed,Community,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,438,447,885
2025,91498C,Gort Community School,Gort,Co. Galway,,,Galway,H91C9K1,53.061368,-8.811457,Gort,Galway County Council,MR. BRIAN CROSSAN,info@gortcs.com,091632163,Day,Mixed,Community,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,465,578,"1,043"
2025,91499E,Kinsale Community School,Kinsale,Co Cork,,,Cork,P17R993,51.704278,-8.529486,Kinsale,Cork County Council,MR. FERGAL MC CARTHY,info@kinsalecommunityschool.ie,0214773174,Day,Mixed,Community,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,717,733,"1,450"
2025,91500J,Loreto Community School,Milford,Co Donegal,,,Donegal,F92FK13,55.088939,-7.709004,Milford,Donegal County Council,MS. MARGARET MARY O'CONNOR,info@loretomilford.net,0749153399,Day,Mixed,Community,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,455,355,810
2025,91501L,Moate Community School,Church Street,Moate,Co Westmeath,,Westmeath,N37DY70,53.396586,-7.726092,Moate,Westmeath County Council,MR. THOMAS PATRICK LOWRY,info@moatecs.com,0906481350,Day,Mixed,Community,N,N,N,N,No subjects taught through Irish,INTER DENOMINATIONAL,472,441,913
