Total Enrolment in Mainstream National Schools for the 2024/2025 school year (enrolment is as of 30th September 2024),,,,,,,,,,,,,,,,,,,,,,,,,,
Academic Year (Enrolment),Roll Number,Official Name,Address (Line 1),Address (Line 2),Address (Line 3),Address (Line 4),County Description,Eircode,School Latitude,School Longitude,School Planning Area,Email,Phone No.,Principal Name,Local Authority Description,School Type,School Level,DEIS (Y/N),Irish Classification Description,Gaeltacht Indicator (Y/N),Island (Y/N),Ethos Description,Patron,Female,Male,Enrolment per Return
2024,19972T,S N UILEOG DE BURCA,LOCHÁN NA MBAN,CLÁR CHLAINNE MHUIRIS,CO MAIGH EO,,Mayo,F12WF60,53.748099,-8.93767,Claremorris,oifig@gaelscoildeburca.ie,0949362000,Máire Uí Dhinnéide,Mayo County Council,Ordinary,All Through,N,All subjects through Irish,N,N,Catholic,Archbishop of Tuam,54,57,111
2024,19973V,SCOIL MHUIRE,Racecourse Road,Clifden,Co. Galway,,Galway,H71HY04,53.49078,-10.018024,Clifden,secretary@scoilmhuireclifden.ie,09521353,Dara McAleer,Galway County Council,Ordinary with Special Classes,All Through,Y,No subjects through Irish,N,N,Catholic,Archbishop of Tuam,120,121,241
2024,19974A,SCOIL EOIN NAOFA,Temple Street,Sligo,,,Sligo,F91FK20,54.267066,-8.476769,Sligo,stjohnsnssligo@outlook.com,0719162537,Bernard Mulhern,Sligo County Council,Ordinary with Special Classes,All Through,Y,No subjects through Irish,N,N,Catholic,Bishop of Elphin,102,161,263
2024,19975C,ST PATRICKS,BALLINAMUCK,CO LONGFORD,,,Longford,N39P276,53.855388,-7.709192,Moyne,ballinamucknschool@gmail.com,0433324063,Damien McIntyre,Longford County Council,Ordinary,All Through,N,No subjects through Irish,N,N,Catholic,Bishop of Ardagh & Clonmacnoise,35,31,66
2024,19976E,ST BEACONS N S,MULLINAVAT,CO KILKENNY,,,Kilkenny,X91DY67,52.36848,-7.172866,Ballyhale,stbeaconsns@gmail.com,051898442,Peter Fitzpatrick,Kilkenny County Council,Ordinary,All Through,N,No subjects through Irish,N,N,Catholic,Bishop of Ossory,88,89,177
2024,19978I,MAULATRAHANE CENTRAL NS,Leap,Skibbereen,Co. Cork,,Cork,P81W952,51.588777,-9.200879,Skibereen,principal@maulatrahanens.ie,02833827,Stephanie Hodnett,Cork County Council,Ordinary,All Through,N,No subjects through Irish,N,N,Catholic,Bishop of Cork & Ross,22,14,36
2024,19979K,ST KEVINS N S,Pearse Street,Sallynoggin,Co. Dublin,,Dublin,A96W862,53.276491,-6.138322,Sallynoggin_Killiney_DLR,kevinssallynoggin@gmail.com,012854309,Barry O' Leary,Dun Laoghaire Rathdown,Ordinary,All Through,Y,No subjects through Irish,N,N,Catholic,Archbishop of Dublin,85,128,213
2024,19980S,ST ATTRACTAS N S,Ballaghaderreen,Co. Roscommon,,,Roscommon,F45H367,53.899617,-8.589793,Ballaghadereen,secretary@stattractasns.com,0949860646,Noel Loftus,Roscommon County Council,Ordinary,All Through,Y,No subjects through Irish,N,N,Catholic,Bishop of Achonry,140,142,282
2024,19981U,ST MARYS N S,Windsor Avenue,Fairview,Dublin 3,,Dublin,D03AH64,53.364174,-6.238284,Drumcondra_Marino_Dublin1,secretary@stmarysfairview.ie,018377551,Thomas Gallagher,Dublin City Council,Ordinary with Special Classes,All Through,Y,No subjects through Irish,N,N,Catholic,Archbishop of Dublin,146,60,206
2024,19983B,ST CLARES NS,Virginia Road,Ballyjamesduff,Co. Cavan,,Cavan,A82XN67,53.865896,-7.199304,Ballyjamesduff,stclaresbjdns@gmail.com,0498544908,Karl McCartin,Cavan County Council,Ordinary with Special Classes,All Through,Y,No subjects through Irish,N,N,Catholic,Bishop of Kilmore,208,219,427
2024,19985F,OUR LADY OF MERCY N S,Pearse Road,Sligo,,,Sligo,F91YY06,54.268383,-8.470232,Sligo,office@mercypssligo.ie,0719171364,Olivia Flannery,Sligo County Council,Ordinary with Special Classes,All Through,Y,No subjects through Irish,N,N,Catholic,Bishop of Elphin,230,207,437
2024,19986H,S N EOIN BAISTE,Garraí na dTor,Lios Póil,Co. Chiarraí,,Kerry,V92CX51,52.143017,-10.142582,Dingle,scoilnaomheoinbaiste@gmail.com,0669157408,Nuala Uí Ghearailt,Kerry County Council,Ordinary,All Through,N,All subjects through Irish,Y,N,Catholic,Bishop of Kerry,55,57,112
2024,19987J,SCOIL MHUIRE N S,Newtownforbes,Co. Longford,,,Longford,N39K263,53.762497,-7.83333,Longford_Newtownforbes,scoilmhuirenewtown@gmail.com,0433345220,Noel McKeon,Longford County Council,Ordinary,All Through,Y,No subjects through Irish,N,N,Catholic,Bishop of Ardagh & Clonmacnoise,142,182,324
2024,19989N,Scoil Mhuire na Trocaire,CILL NA MULLACH,CO CHORCAI,,,Cork,P51X640,52.228741,-8.670017,Buttevant,buttevantprimaryschool@gmail.com,02223506,Irene O'Rourke,Cork County Council,Ordinary with Special Classes,All Through,Y,No subjects through Irish,N,N,Catholic,Bishop of Cloyne,92,122,214
2024,19990V,GAELSCOIL AN EISCIR RIADA,CLUAIN CALGA,AN TULACH MHOR,CO. UIBH FHAILI,,Offaly,R35YP90,53.269269,-7.476666,Tullamore_Killina,oifig@eriada.ie,0579352058,Ms Donna Martyn,Offaly County Council,Ordinary,All Through,N,All subjects through Irish,N,N,Catholic,Bishop of Meath,95,94,189
2024,19991A,Gaelscoil na Camoige,Bóthar an Úlloird,Cluain Dolcáin,Baile Átha Cliath 22,,Dublin,D22X048,53.32365,-6.392923,Clondalkin_D22,oifig@gsnc.ie,014576878,Aoife Ni Raghallaigh,South Dublin County Council,Ordinary,All Through,N,All subjects through Irish,N,N,Catholic,Archbishop of Dublin,107,107,214
2024,19993E,GAELSCOIL AN GHOIRT ALAINN,Aibhinne Murmont,Gort Álainn,Corcaigh,,Cork,T23EF20,51.909034,-8.443741,Montenotte_CorkCity,gaelscoilga@gortalainn.ie,0214551955,Deaglan Ó Deargáin,Cork City Council,Ordinary,All Through,N,All subjects through Irish,N,N,Multi Denominational,An Foras Pátrúnachta,183,192,375
2024,19994G,GAELSCOIL MHIC AMHLAIGH,Lána an Mhuillearoa,Cnoc na Cathrach,Gaillimh,,Galway,H91FV4D,53.273209,-9.095963,Galway City,scoilma.ias@gmail.com,091590152,Dairíona Nic Con Iomaire,Galway City Council,Ordinary,All Through,N,All subjects through Irish,Y,N,Catholic,"Bishop of Galway, Kilmacduagh & Kilfenora",343,306,649
2024,19995I,North Kildare Educate Together NS,Clane Road,Celbridge,Co. Kildare,,Kildare,W23HFX0,53.333327,-6.557472,Celbridge,office@nketns.ie,016274388,Jenny McCarthy,Kildare County Council,Ordinary with Special Classes,All Through,N,No subjects through Irish,N,N,Multi Denominational,Educate Together,219,216,435
2024,19996K,ST BRENDANS NS,St Brigid's Road,Portumna,Co. Galway,,Galway,H53C792,53.095236,-8.220324,Portumna,portumnans@gmail.com,0909741465,Rod Gorman,Galway County Council,Ordinary with Special Classes,All Through,Y,No subjects through Irish,N,N,Catholic,Bishop of Clonfert,121,120,241
2024,19997M,Scoil Bhrige agus Bhreandain Naofa,Corrandulla,Co. Galway,,,Galway,H91AT10,53.397199,-8.994184,Galway City,officescoilbagusb@gmail.com,091791093,Sinead Keenan,Galway County Council,Ordinary,All Through,N,No subjects through Irish,N,N,Catholic,Archbishop of Tuam,140,144,284
2024,19998O,Gaelscoil de hIde,Ard na Mara,Uarán Mór,CO NA GAILLIMHE,,Galway,H91R2RV,53.266141,-8.934575,Oranmore,priomhoide@gaelscoildehide.net,091790737,Siobhán Ní Bhéara,Galway County Council,Ordinary,All Through,N,All subjects through Irish,N,N,Catholic,"Bishop of Galway, Kilmacduagh & Kilfenora",187,222,409
2024,19999Q,GAELSCOIL UI CHOIMIN,Pound Street,CILL ROIS,CO AN CHLAIR,,Clare,V15KT32,52.640158,-9.486202,Kilrush,gaelscoiluichoimin@eircom.net,0659052791,Bríd Ní Chomhraí,Clare County Council,Ordinary,All Through,Y,All subjects through Irish,N,N,Catholic,An Foras Pátrúnachta,31,32,63
2024,20000L,Galway Educate Together NS,Thomas Hynes Road,Newcastle,Galway,,Galway,H91HV07,53.283985,-9.070824,Galway City,admin@getns.ie,091527887,Francis Duggan,Galway City Council,Ordinary with Special Classes,All Through,N,No subjects through Irish,N,N,Multi Denominational,Educate Together,162,219,381
2024,20001N,GAELSCOIL BHEANNTRAI,An Seisceann,Beanntraí,Co. Chorcaí,,Cork,P75VE44,51.674752,-9.445241,Bantry,info@gaelscoilbheanntrai.ie,02751966,Helena Ní Bhraoin,Cork County Council,Ordinary with Special Classes,All Through,N,All subjects through Irish,N,N,Catholic,Bishop of Cork & Ross,55,66,121
2024,20002P,GAELSCOIL AN MHUILINN,Bóthar an Ághasaigh,An Muileann gCearr,Co. na hIarmhí,,Westmeath,N91VN56,53.528033,-7.356785,Mullingar,oifig@gaelscoilanmhuilinn.ie,0449344754,Bríd de Bhial,Westmeath County Council,Ordinary,All Through,N,All subjects through Irish,N,N,Catholic,Bishop of Meath,90,93,183
2024,20003R,ST AIDANS PARISH SCHOOL,Convent Road,Enniscorthy,Co. Wexford,,Wexford,Y21WD30,52.504513,-6.572511,Enniscorthy,principal@staidansps.ie,0539235809,Frank Murphy,Wexford County Council,Ordinary with Special Classes,All Through,Y,No subjects through Irish,N,N,Catholic,Bishop of Ferns,422,445,867
2024,20004T,Scoil an Croi Ro Naofa,Castletownbere,Co. Cork,,,Cork,P75CF68,51.652442,-9.910517,Castletownbere,ctbprincipal@gmail.com,02770788,Deirdre Lehane,Cork County Council,Ordinary with Special Classes,All Through,Y,No subjects through Irish,N,N,Catholic,Bishop of Kerry,81,116,197
2024,20006A,Gaelscoil Mhichíl Uí Choileáin,Bóthar Chnoc na Raithní,Cloch na gCoillte,Co. Chorcaí,,Cork,P85YV90,51.623183,-8.902887,Clonakilty,runai@gsmc.ie,0238834882,Pádraig Ó hEachthairn,Cork County Council,Ordinary with Special Classes,All Through,N,All subjects through Irish,N,N,Multi Denominational,An Foras Pátrúnachta,195,191,386
2024,20007C,GAELSCOIL CHLUAIN MEALA,Baile Gaelach,Cluain Meala,Co. Thiobraid Árainn,,Tipperary,E91WT78,52.352055,-7.713156,Clonmel,eolas@gaelscoilchluainmeala.ie,0526127271,Karen Mhic Gearailt,Tipperary (Sr) County Council,Ordinary,All Through,N,All subjects through Irish,N,N,Catholic,An Foras Pátrúnachta,149,142,291
2024,20008E,GAELSCOIL LOCH GARMAN,An Charraig Bhán Thuaidh,Loch Garman,,,Wexford,Y35XW99,52.32785,-6.473422,Wexford,dearbhla@gaelscoilcharman.ie,0539124227,Dearbhla Mhic Chaoilte,Wexford County Council,Ordinary with Special Classes,All Through,N,All subjects through Irish,N,N,Catholic,An Foras Pátrúnachta,110,97,207
2024,20009G,GAELSCOIL DR M UI SHUILLEABHAIN,Gort na Cloiche,An Sciobairín,Co. Chorcaí,,Cork,P81HY67,51.55372,-9.258702,Skibereen,gaelscoil21192@hotmail.com,02821192,Aisling Ní Néill,Cork County Council,Ordinary with Special Classes,All Through,N,All subjects through Irish,N,N,Catholic,An Foras Pátrúnachta,42,36,78
2024,20011Q,ST JOHNS SENIOR NS,Ballybought Street,Kilkenny,,,Kilkenny,R95NH66,52.65834,-7.243308,Kilkenny,principalsjk@gmail.com,0567763528,Brían de Roiste,Kilkenny County Council,Ordinary with Special Classes,All Through,Y,No subjects through Irish,N,N,Catholic,Bishop of Ossory,110,106,216
2024,20012S,GRIFFITH BARRACKS MULTI D SCHOOL,The Old Guardhouse,South Circular Road,Dublin 8,,Dublin,D08KVY4,53.330804,-6.279476,Dublin_8,office@griffithbarracks.ie,014547278,Eddie Fox,Dublin City Council,Ordinary,All Through,N,No subjects through Irish,N,N,Multi Denominational,Griffith Barracks Multi-denominational School Company Limited by Guarantee,172,215,387
2024,20013U,GAELSCOIL LIOS TUATHAIL,"Bóthar na Leabharlainne,",Lios Tuathail,Co. Chiarraí,,Kerry,V31E981,52.448733,-9.478367,Listowel,oifig@liostuathail.com,06823081,Séana Quane,Kerry County Council,Ordinary,All Through,Y,All subjects through Irish,N,N,Catholic,Bishop of Kerry,91,50,141
2024,20015B,GAELSCOIL BHAILE MUNNA,Bóthar Choltraí,Baile Munna,Baile Átha Cliath 9,,Dublin,D09TY74,53.398298,-6.256063,Whitehall_SantryD9,eolas@gaelscoilbhailemunna.ie,018622275,Sinéad Uí Mhaoldomhnaigh,Dublin City Council,Ordinary with Special Classes,All Through,Y,All subjects through Irish,N,N,Catholic,An Foras Pátrúnachta,94,77,171
2024,20016D,GAELSCOIL UI CHEADAIGH,Bóthar Vevay,Bré,Co.Chill Mhantáin,,Wicklow,A98YH48,53.199361,-6.109319,Bray,oifig@gaelscoiluicheadaigh.ie,012865044,Mághnus Breathnach,Wicklow County Council,Ordinary,All Through,N,All subjects through Irish,N,N,Catholic,An Foras Pátrúnachta,95,93,188
2024,20017F,Scoil an Spioraid Naoimh,Scoil an Spioraid Naoimh,Laytown,,,Meath,A92E273,53.69169,-6.246675,Laytown,secretary@ssnlaytown.ie,0419828091,Bláithín Maguire,Meath County Council,Ordinary with Special Classes,Senior,N,No subjects through Irish,N,N,Catholic,Bishop of Meath,217,238,455
2024,20018H,Presentation Primary School,Sexton Street,Limerick,,,Limerick,V94P028,52.659298,-8.622314,Limerick City,info@preslimerick.ie,061412494,Barbara McNamara,Limerick City Council,Ordinary with Special Classes,All Through,Y,No subjects through Irish,N,N,Catholic,Bishop of Limerick,231,50,281
2024,20019J,HOLY FAMILY SCHOOL,Ballymote Road,Tubbercurry,,,Sligo,F91EW90,54.053644,-8.725538,Banada_Tubbercurry,principalholyfamilyns@gmail.com,0719186291,Bernadette Ryan,Sligo County Council,Ordinary,All Through,Y,No subjects through Irish,N,N,Catholic,Bishop of Achonry,95,103,198
2024,20020R,Gaelscoil Thaobh na Coille,Beallairmín,An Chéim,Baile Átha Cliath 18,,Dublin,D18TK40,53.259556,-6.215349,Ballinteer_Stepaside_DLR,gaelscoil@taobhnacoille.ie,012950000,Emer Nic Chonchradha,Dun Laoghaire Rathdown,Ordinary,All Through,N,All subjects through Irish,N,N,Catholic,An Foras Pátrúnachta,215,194,409
2024,20022V,Scoil na mBuachailli,O'Rahilly Street,Clonakilty,Co. Cork,,Cork,P85X788,51.620788,-8.891614,Clonakilty,info@snbclonakilty.com,0238834487,Norma Harte,Cork County Council,Ordinary with Special Classes,All Through,N,No subjects through Irish,N,N,Catholic,Bishop of Cork & Ross,1,252,253
2024,20023A,GAELSCOIL CHILL DARA,Green Road,Newbridge,Co. Chill Dara,,Kildare,R56PR22,53.158784,-6.808378,Newbridge,oifig@gaelscoilchilldara.com,045442300,Niamh Uí Chadhla,Kildare County Council,Ordinary with Special Classes,All Through,N,All subjects through Irish,N,N,Catholic,An Foras Pátrúnachta,162,142,304
2024,20024C,BUN SCOIL MUIRE,O'Brien's Place,Youghal,Co. Cork,,Cork,P36PR62,51.947819,-7.844026,Youghal,secbsm@bunscoilmhuire.com,02493234,Eoghan Rua O'Neill,Cork County Council,Ordinary with Special Classes,All Through,N,No subjects through Irish,N,N,Catholic,Bishop of Cloyne,262,266,528
2024,20025E,Gaelscoil Droichead na Banndan,Cloch Mhic Shíomoin,Droichead na Banndan,Co. Chorcaí,,Cork,P72T922,51.741535,-8.730751,Bandon,Info@gsbanndan.ie,0238843378,Mairéad Áine Ní Úrdail,Cork County Council,Ordinary,All Through,N,All subjects through Irish,N,N,Catholic,An Foras Pátrúnachta,74,93,167
2024,20026G,Gaelscoil Bhreifne,Cnoc an Choiligh,An Cabhán,Co an Chabháin,,Cavan,H12TD54,53.992601,-7.355575,Cavan,office@gaelscoilbhreifne.ie,0494890049,Niamh Ní Cheallaigh,Cavan County Council,Ordinary with Special Classes,All Through,Y,All subjects through Irish,N,N,Multi Denominational,An Foras Pátrúnachta,98,103,201
2024,20027I,GAELSCOIL THIOBRAID ARANN,Cnoc an Railéigh,Baile Thiobraid Árann,,,Tipperary,E34F544,52.471686,-8.149747,Tipperary,tgaelscoil@yahoo.ie,06231240,Eoghan Pól Breathnach,Tipperary (Sr) County Council,Ordinary,All Through,Y,All subjects through Irish,N,N,Catholic,An Foras Pátrúnachta,60,44,104
2024,20029M,ST BRIGIDS INFANT N S,Wellmount Avenue,Finglas West,Dublin 11,,Dublin,D11F992,53.386193,-6.308412,Scribblestown_FinglasWest,info@stbrigidsinfantschool.ie,018348770,Margaret O'Reilly,Dublin City Council,Ordinary with Special Classes,Junior,Y,No subjects through Irish,N,N,Catholic,Archbishop of Dublin,73,83,156
2024,20032B,DUNBOYNE JUNIOR N S,Station Road,Dunboyne,Co. Meath,,Meath,A86HW57,53.419609,-6.470396,Dunboyne,office@dunboynejps.ie,018252807,Orla Mahon,Meath County Council,Ordinary with Special Classes,Junior,N,No subjects through Irish,N,N,Catholic,Bishop of Meath,220,199,419
2024,20033D,DUNBOYNE SENIOR N S,Station Road,Dunboyne,Co. Meath,,Meath,A86X857,53.418866,-6.471201,Dunboyne,office@dunboynesps.ie,018252803,J.J. Brennan,Meath County Council,Ordinary with Special Classes,Senior,N,No subjects through Irish,N,N,Catholic,Bishop of Meath,223,230,453
2024,20035H,ST GABRIELS N S,COWPER STREET,DUBLIN 7,,,Dublin,D07CX50,53.353854,-6.29067,Cabra_Phibsboro_D7,principal@stgabrielsns.ie,018384853,Suzanne Comerford,Dublin City Council,Ordinary with Special Classes,All Through,Y,No subjects through Irish,N,N,Catholic,Archbishop of Dublin,77,99,176
2024,20036J,NORTH PRESENTATION PRIMARY SCHOOL,Cathedral Walk,Gerald Griffin Street,Cork,,Cork,T23F344,51.905551,-8.476115,Gurranbraher_CorkCity,principalnorthpres@gmail.com,0214307132,Susan O' Neill,Cork City Council,Ordinary,All Through,Y,No subjects through Irish,N,N,Catholic,Bishop of Cork & Ross,164,128,292
2024,20037L,S N PADRAIG NAOFA,Louisburgh,Co. Mayo,,,Mayo,F28T189,53.763409,-9.800197,Louisburgh,info@louisburghns.ie,09866300,Emer Askin,Mayo County Council,Ordinary with Special Classes,All Through,Y,No subjects through Irish,N,N,Catholic,Archbishop of Tuam,63,86,149
2024,20038N,SCOIL AISEIRI CHRIOST,Knockpogue Avenue,Farranree,Cork,,Cork,T23E634,51.911943,-8.484133,Gurranbraher_CorkCity,info@scoilaiseirichriost.com,0214301383,Rachel Uí Fhlannabhra,Cork City Council,Ordinary with Special Classes,All Through,Y,No subjects through Irish,N,N,Catholic,Bishop of Cork & Ross,233,,233
2024,20039P,SCOIL NAOMH IOSAF,Lathaleer,Baltinglass,Co. Wicklow,,Wicklow,W91EF95,52.936873,-6.700922,Baltinglass,secretarysnibalto@gmail.com,0596481083,Maireád Hennessy,Wicklow County Council,Ordinary with Special Classes,All Through,N,No subjects through Irish,N,N,Catholic,Bishop of Kildare & Leighlin,164,218,382
2024,20040A,ST BRENDANS N S,BELMONT,CLOGHANS HILL,TUAM,CO GALWAY,Galway,H54HY75,53.607232,-8.964164,Tuam,belmontns@gmail.com,09351528,Martina McGrath,Galway County Council,Ordinary,All Through,N,No subjects through Irish,N,N,Catholic,Archbishop of Tuam,22,14,36
2024,20041C,CONVENT OF MERCY NATIONAL SCHOOL,Kilrush,Co. Clare,,,Clare,V15HX06,52.640012,-9.487155,Kilrush,office@kilrushns.ie,0659051792,Avril Bolton,Clare County Council,Ordinary with Special Classes,All Through,Y,No subjects through Irish,N,N,Catholic,Bishop of Killaloe,178,159,337
2024,20042E,Scoil an Chroi Naofa,Society Street,Ballinasloe,Co. Galway,,Galway,H53W603,53.331598,-8.227082,Ballinasloe,info@ballinasloens.ie,0909644975,Christine Connor,Galway County Council,Ordinary with Special Classes,All Through,Y,No subjects through Irish,N,N,Catholic,Bishop of Clonfert,153,143,296
2024,20043G,GAELSCOIL CHNOC LIAMHNA,SEAN BHÓTHAR CHNOC LIAMHNA,BOTHAR CNOC LIAMHNA,BAILE ÁTHA CLIATH 16,,Dublin,D16F9W8,53.285668,-6.327125,Rathfarnham,carthaigh.o.cuill@gaelscoilcl.com,014939262,Cárthaigh Ó Cuill,South Dublin County Council,Ordinary,All Through,N,All subjects through Irish,N,N,Catholic,An Foras Pátrúnachta,116,103,219
2024,20044I,Gaelscoil Chnoc na Re,BOTHAR BAILE UI DHUGAIN,SLIGEACH,,,Sligo,F91FH30,54.264792,-8.501953,Sligo,scoil@cnocnare.net,0719174019,MICHEAL O BROIN,Sligo County Council,Ordinary,All Through,N,All subjects through Irish,N,N,Catholic,An Foras Pátrúnachta,93,118,211
2024,20045K,GAELSCOIL CHILL MHANTÁIN,An Casadh Meidhreach,Ráth Naoi,Co. Chill Mhantáin,,Wicklow,A67DK07,52.988729,-6.075922,Wicklow,gaelscoil@gmail.com,040431025,Seán Ó Briain,Wicklow County Council,Ordinary with Special Classes,All Through,N,All subjects through Irish,N,N,Inter Denominational,An Foras Pátrúnachta,140,111,251
2024,20046M,Gaelscoil na Cuaiche,Bóthar an Chúrsa Gailf,Cathair na Mart,Co. Mhaigh Eo,,Mayo,F28R243,53.804791,-9.532545,Westport,oifig@cruaiche.com,09828121,Petra Ní Ghallachóir,Mayo County Council,Ordinary,All Through,N,All subjects through Irish,N,N,Catholic,An Foras Pátrúnachta,103,94,197
2024,20047O,GAELSCOIL BHARRA,Naomh Fionbarra CLG,Ascal an Fhasaigh,Cabrach,Baile Átha Cliath 7,Dublin,D07CF72,53.364881,-6.28918,Cabra_Phibsboro_D7,oifig@gaelscoilbharra.net,018684827,Seán Ó Donaile,Dublin City Council,Ordinary,All Through,Y,All subjects through Irish,N,N,Catholic,An Foras Pátrúnachta,105,109,214
2024,20048Q,Gaelscoil Lios na nOg,Teach Feadha Chuileann,Bóthar Oakley,Raghnallach,Baile Átha Cliath 6,Dublin,D06WF43,53.322155,-6.256793,Dublin6_Clonskeagh,Priomhoide@gsliosnanog.ie,014975300,Cormac Chambers,Dublin City Council,Ordinary,All Through,N,All subjects through Irish,N,N,Catholic,An Foras Pátrúnachta,83,94,177
2024,20049S,RINGASKIDDY LOWER HARBOUR N S,Ringaskiddy,Co. Cork,,,Cork,P43C594,51.824405,-8.322235,Cobh,office@ringaskiddyns.ie,0214378238,John Herlihy,Cork County Council,Ordinary with Special Classes,All Through,Y,No subjects through Irish,N,N,Catholic,Bishop of Cork & Ross,24,34,58
2024,20050D,Gaelscoil na nDeise,CAMPAS CHARRAIG PHIARAIS,BÓTHAR CHARRAIG PHIARAIS,PORT LÁIRGE,,Waterford,X91KP2H,52.260773,-7.14785,Waterford,oifig@gaelscoilnandeise.ie,051352682,Marc de Grás,Waterford City Council,Ordinary,All Through,N,All subjects through Irish,N,N,Catholic,Bishop of Waterford & Lismore,99,125,224
2024,20051F,Gaelscoil na Boinne,DUBLIN ROAD,TRIM,CO. MEATH.,,Meath,C15YF64,53.553142,-6.769682,Trim,eolas@gaelscoilnaboinne.ie,0469437872,JACINTA LAVIN,Meath County Council,Ordinary,All Through,N,All subjects through Irish,N,N,Catholic,An Foras Pátrúnachta,106,103,209
2024,20052H,GAELSCOIL CHOLMCILLE,Lána na Cúlóige,Baile Átha Cliath 17,,,Dublin,D17W021,53.39601,-6.230596,Beaumont_CoolockD5,eolas@gaelscoilcholmcille.ie,018940440,Neasa Ní Aoláin,Dublin City Council,Ordinary,All Through,N,All subjects through Irish,N,N,Catholic,An Foras Pátrúnachta,122,99,221
