Academic Year,Roll Number,Official School Name,Address 1,Address 2,Address 3,Address 4,Eircode,School Latitude,School Longitude,School Planning area,County,Local Authority,Principal Name,Email,Phone,Ethos/Religion,Patron,Post Primary School Type,Irish Classification - Post Primary,School Gender - Post Primary,Pupil Attendance Type,Fee Paying School (Y/N),Island Location (Y/N),Gaeltacht Area Location (Y/N),DEIS (Y/N),FEMALE,MALE,Total 2023-2024
2023,81013P,St. Clare's Comprehensive School,Manorhamilton,Co. Leitrim,,,F91FY82,54.301921,-8.176972,Manorhamilton,Leitrim,Leitrim County Council,MS. MAEVE KELLY,office@stclarescomprehensive.ie,0719855087,INTER DENOMINATIONAL,Minister for Education ,Comprehensive,No subjects taught through Irish,Mixed,Day,N,N,N,N,239,260,499
2023,81014R,Crescent College Comprehensive,Dooradoyle Rd,Dooradoyle,Limerick,,V94W6W8,52.636658,-8.640832,Limerick City,Limerick,Limerick City Council,MR. DIARMUID MULLINS,info@crescentsj.com,061229655,INTER DENOMINATIONAL,Minister for Education ,Comprehensive,No subjects taught through Irish,Mixed,Day,N,N,N,N,455,482,937
2023,81016V,East Glendalough School,Station Road,Wicklow Town,Co. Wicklow,,A67PC52,52.987518,-6.054106,Wicklow,Wicklow,Wicklow County Council,MR. CRAIG PETRIE,info@egs.ie,040469608,CHURCH OF IRELAND,"Minister for Education , Archbishop of Dublin & Glendalough COI ",Comprehensive,No subjects taught through Irish,Mixed,Day,N,N,N,N,158,206,364
2023,81017A,TRINITY COMPREHENSIVE SCHOOL,BALLYMUN ROAD,DUBLIN 9,,,D09TN22,53.392674,-6.262844,Whitehall_SantryD9,Dublin,Dublin City Council,MS. FRANCES L NEARY,info@trinitycomp.ie,018428356,CATHOLIC,Minister for Education ,Comprehensive,No subjects taught through Irish,Mixed,Day,N,N,N,Y,276,285,561
2023,91301D,Holy Family Community School,Kilteel Road,Rathcoole,Co Dublin,,D24FT54,53.276821,-6.48002,Newcastle_Rathcoole,Dublin,South Dublin County Council,MS. INGRID FALLON,info@hfcs.ie,014580766,INTER DENOMINATIONAL,"Dublin & Dún Laoghaire ETB, Congregation of the Holy Spirit C.S.Sp , Presentation Sisters",Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,468,517,985
2023,91302F,Phobailscoil Iosolde,Oak Court Avenue,Palmerstown,Dublin 20,,D20P236,53.348466,-6.376923,Ballyfermot_D10,Dublin,South Dublin County Council,MS. CATHERINE DELANEY,office@palmerstowncs.ie,016265991,INTER DENOMINATIONAL,"Dublin & Dún Laoghaire ETB, Archbishop of Dublin",Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,352,428,780
2023,91305L,Ballinteer Community School,Broadford Road,Ballinteer,Dublin 16,,D16XF79,53.281462,-6.260787,Ballinteer_Stepaside_DLR,Dublin,Dun Laoghaire Rathdown,MS. AMY DOHERTY,admin@ballinteercs.ie,012988195,INTER DENOMINATIONAL,"Dublin & Dún Laoghaire ETB, Carmelite Order (Irish Province), Brigidine sisters",Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,206,195,401
2023,91310E,Cabinteely Community School,Johnstown Road,Cabinteely,Dublin 18,,D18VH73,53.261948,-6.146265,Sallynoggin_Killiney_DLR,Dublin,Dun Laoghaire Rathdown,MR. GRAHAM FLEMING,office@cabinteelycs.ie,012852137,INTER DENOMINATIONAL,"Dublin & Dún Laoghaire ETB, Archbishop of Dublin,  Ursuline Union (Congregational Leader)",Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,239,303,542
2023,91315O,Scoil Phobail Chuil Mhin,Cluain Saileach,Baile Atha Cliath 15,,,D15FW97,53.388738,-6.395717,BlanchardstownVge_D15,Dublin,Fingal County Council,MISS PATRICIA MC PHILLIPS,principal@coolminecs.ie,018214141,INTER DENOMINATIONAL,"Dublin & Dún Laoghaire ETB, Congregation of the Missions (Vincentians), La Sainte union sisters",Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,472,509,981
2023,91316Q,Blakestown Community School,Sheepmoor Avenue,Blanchardstown,Dublin 15,,D15F978,53.396041,-6.403421,BlanchardstownVge_D15,Dublin,Fingal County Council,MR. DAVID MC GUINNESS,admin@blakestowncs.ie,018215522,INTER DENOMINATIONAL," Dublin & Dún Laoghaire ETB , Sisters of St Louis",Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,254,230,484
2023,91318U,The Donahies Community School,Streamville Road,Dublin 13,,,D13YN77,53.393133,-6.173129,Donaghmede_Howth_D13,Dublin,Dublin City Council,MR. PETER KEOHANE,office@donahiescs.ie,018473522,INTER DENOMINATIONAL,"Dublin & Dún Laoghaire ETB, Marist Fathers, Sisters of St Clare",Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,217,252,469
2023,91324P,Portmarnock Community School,Carrickhill Road,Portmarnock,Co Dublin,,D13F766,53.431642,-6.13778,Portmarnock,Dublin,Fingal County Council,MS. HELEN TOBIN,office@portmarnockcommunityschool.ie,018038056,INTER DENOMINATIONAL,"Dublin & Dún Laoghaire ETB, Archbishop of Dublin,  Loreto sisters (Institute of the Blessed Virgin Mary)",Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,428,538,966
2023,91325R,Malahide Community School,Broomfield,Malahide,Co. Dublin,,K36PR28,53.438241,-6.152502,Malahide_Nevinstown,Dublin,Fingal County Council,MR. DAVID HAYES,office@malahidecs.ie,018463244,INTER DENOMINATIONAL,"Dublin & Dún Laoghaire ETB, Archbishop of Dublin",Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,623,621,"1,244"
2023,91330K,Holy Child Community School,Pearse St,Sallynoggin,Co Dublin,,A96E0C9,53.275958,-6.13652,Sallynoggin_Killiney_DLR,Dublin,Dun Laoghaire Rathdown,MS. VALERIE MAHER,office@holychildcs.ie,012855334,INTER DENOMINATIONAL,"Dublin & Dún Laoghaire ETB, Society of the Holy Child Jesus",Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,114,145,259
2023,91332O,St Marks Community School,Cookstown Rd,Tallaght,Dublin 24,,D24VW22,53.291399,-6.388908,Tallaght,Dublin,South Dublin County Council,MR. IAN BORAN,office@stmarkscs.ie,014519399,INTER DENOMINATIONAL,"Dublin & Dún Laoghaire ETB, Archbishop of Dublin, Religious sisters of Mercy ",Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,470,431,901
2023,91335U,Tallaght Community School,Balrothery,Tallaght,Dublin 24,,D24X759,53.294723,-6.338556,Tallaght,Dublin,South Dublin County Council,MR. AIDAN LYNCH,office@tallaghtcs.ie,014515566,INTER DENOMINATIONAL,"Dublin & Dún Laoghaire ETB, Marist Brothers , Holy Faith sisters ",Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,432,372,804
2023,91336W,Old Bawn Community School,Old Bawn,Tallaght,Dublin 24,,D24HP38,53.283461,-6.370716,Firhouse_Oldbawn,Dublin,South Dublin County Council,MS. URSULA MCCABE,obcsdays@oldbawncs.com,014520566,INTER DENOMINATIONAL,"Dublin & Dún Laoghaire ETB, Dominican Fathers, Dominican Sisters ",Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,469,532,"1,001"
2023,91337B,Killinarden Community School,Killinarden,Tallaght,Dublin 24,,D24RF70,53.276085,-6.397344,Firhouse_Oldbawn,Dublin,South Dublin County Council,MISS ADRIENNE WHELAN,adriennewhelan@killinardencs.ie,014527447,INTER DENOMINATIONAL,"Dublin & Dún Laoghaire ETB, Archbishop of Dublin, Daughters of charity of St Vincent de Paul",Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,227,253,480
2023,91338D,St Aidan's Community School,Brookfield,Tallaght,Dublin 24,,D24XA46,53.286602,-6.412535,Tallaght,Dublin,South Dublin County Council,MR. KEVIN SHORTALL,office@sacs.ie,014524677,INTER DENOMINATIONAL,"Dublin & Dún Laoghaire ETB, Archbishop of Dublin,  Loreto Sisters (Institute of the Blessed Virgin Mary)",Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,239,245,484
2023,91339F,Hartstown Community School,Hartstown,Clonsilla,Dublin 15,,D15X049,53.396127,-6.416117,BlanchardstownVge_D15,Dublin,Fingal County Council,MS. LUCIA GRIFFIN,info@hartstowncs.ie,018207863,INTER DENOMINATIONAL,"Dublin & Dún Laoghaire ETB, Archbishop of Dublin",Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,555,551,"1,106"
2023,91342R,Pobalscoil Neasáin,School Lane,Baldoyle,Dublin 13,,D13F9K2,53.39202,-6.131134,Donaghmede_Howth_D13,Dublin,Fingal County Council,MISS BREDA O'HANRAHAN,office@psn.ie,018063092,INTER DENOMINATIONAL,"City of Dublin ETB, Congregation of Christian Brothers , Religious sisters of charity",Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,344,443,787
2023,91343T,St. Tiernan's Community School,Parkvale,Balally,Dublin 16,,D16KW26,53.281577,-6.238968,Ballinteer_Stepaside_DLR,Dublin,Dun Laoghaire Rathdown,MS. JENNY COSTELLO,runai@tiernans.ie,012953224,INTER DENOMINATIONAL,"Dublin & Dún Laoghaire ETB, Carmelite Order (Irish Province), Faithful Companions of Jesus ",Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,150,201,351
2023,91344V,Rosmini Community School,All Hallows College Campus DCU,Gracepark Road,Dublin 9,,D09Y4AT,53.3710532463502,-6.24921140785509,Drumcondra_Marino_Dublin1,Dublin,Dublin City Council,MS. SARAH BARRY,info@rosmini.ie,086 0122104,INTER DENOMINATIONAL,"City of Dublin ETB, Rosminian Fathers",Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,24,58,82
2023,91351S,Bailieborough Community School,Bailieborough,Co Cavan,,,A82P585,53.91291,-6.973901,Bailieborough,Cavan,Cavan County Council,MRS. MARTHA LIEVENS,info@bailieborocs.ie,0429665295,INTER DENOMINATIONAL,"Cavan & Monaghan ETB, Bishop of Kilmore",Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,351,391,742
2023,91356F,Tullow Community School,The Mullawn,Tullow,Co. Carlow,,R93DT20,52.79949,-6.732313,Tullow,Carlow,Carlow County Council,MR. PAUL THORNTON,info@tullowcs.ie,0599151473,INTER DENOMINATIONAL,"Kilkenny & Carlow ETB, Patrician Brothers, Brigidine sisters",Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,410,451,861
2023,91360T,Community School,Castlecomer,Co Kilkenny,,,R95AF5Y,52.803681,-7.215683,Castlecomer,Kilkenny,Kilkenny County Council,Mr Pat Murphy,office@castlecomercs.com,0564441447,INTER DENOMINATIONAL,"Kilkenny & Carlow ETB, Presentation Sisters",Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,264,349,613
2023,91371B,Coláiste Chiaráin,Celbridge Road,Leixlip,Co. Kildare,,W23RW14,53.363893,-6.499258,Leixlip,Kildare,Kildare County Council,MR. MARK NEVILLE,info@colaistechiarain.com,016243226,INTER DENOMINATIONAL,"Kildare Wicklow ETB, Archbishop of Dublin, Presentation Sisters",Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,273,315,588
2023,91372D,Scoil Mhuire Community School,Clane,Naas,Co Kildare,,W91PD79,53.292361,-6.697707,Prosperous_Clane,Kildare,Kildare County Council,MR. KEVIN MARTIN,scoilmhuire.clane@gmail.com,045868121,INTER DENOMINATIONAL,"Kildare Wicklow ETB, Presentation Sisters",Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,589,591,"1,180"
2023,91376L,St. Kilian's Community School,Ballywaltrim,Bray,Co. Wicklow,,A98PP76,53.185307,-6.126782,Bray,Wicklow,Wicklow County Council,MR. JOHN MURPHY,accounts@stkilianscs.com,012828126,INTER DENOMINATIONAL,"Kildare Wicklow ETB, Order of Friars Minor (Franciscan Fathers), Marist Sisters",Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,155,240,395
2023,91386O,Ballincollig Community School,Innishmore,Ballincollig,Co. Cork,,P31E030,51.890422,-8.601877,Ballincollig,Cork,Cork City Council,Ms. Karen Forde,karen.forde@balcs.ie,0214871740,INTER DENOMINATIONAL,"Cork ETB , Bishop of Cork and Ross",Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,487,474,961
2023,91387Q,Beara Community School,Castletownbere,Beara,Co Cork,,P75AH74,51.647648,-9.913597,Castletownbere,Cork,Cork County Council,MS. PAULINE HURLEY,info@bearacs.ie,02770177,INTER DENOMINATIONAL,"Cork ETB, Religious Sisters of Mercy",Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,159,152,311
2023,91388S,Carrigaline Community School,Waterpark,Carrigaline,Co Cork,,P43XE06,51.817746,-8.386747,Carrigaline,Cork,Cork County Council,MR. PAUL RAYMOND BURKE,info@carrigcs.ie,0214372300,INTER DENOMINATIONAL,"Cork ETB, Bishop of Cork and Ross",Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,516,552,"1,068"
2023,91390F,Millstreet Community School,Millstreet Town,Co Cork,,,P51CA34,52.062318,-9.068962,Millstreet,Cork,Cork County Council,MR. PÓL O' SÍODHCHÁIN,info@millstreetcommunityschool.ie,02970087,INTER DENOMINATIONAL,"Cork ETB, Bishop of Kerry, Presentation Sisters",Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,197,209,406
2023,91391H,St Peter's Community School,Passage West,Co Cork,,,T12DX46,51.865672,-8.34,Passage West,Cork,Cork County Council,MR. TONY MC SWEENEY,office@stpeters.ie,0214841599,INTER DENOMINATIONAL,"Cork ETB, Religious Sisters of Mercy",Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,182,176,358
2023,91396R,Douglas Community School,Clermont Avenue,Douglas,Cork,,T12HF77,51.878692,-8.442352,Ballintemple_CorkCity,Cork,Cork City Council,MR. PATRICK BARRY,admin@dcscork.ie,0214294201,INTER DENOMINATIONAL,"Cork ETB, Bishop of Cork and Ross",Community,No subjects taught through Irish,Boys,Day,N,N,N,N,0,554,554
2023,91397T,Bishopstown Community School,Westgate Road,Bishopstown,Cork,,T12KP78,51.883922,-8.525918,Glasheen_CorkCity,Cork,Cork City Council,MS. EDWINA GOTTSTEIN,office@bishopstown-cs.ie,0214544311,INTER DENOMINATIONAL,"Cork ETB, Bishop of Cork and Ross",Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,176,162,338
2023,91400F,Mayfield Community School,Old Youghal Road,Mayfield,Cork,,T23DP95,51.912519,-8.443577,Montenotte_CorkCity,Cork,Cork City Council,MR. KIERAN GOLDEN,admin@mayfieldcs.ie,0214506855,INTER DENOMINATIONAL,"Cork ETB, Bishop of Cork and Ross",Community,Some pupils taught some subjects through Irish,Mixed,Day,N,N,N,Y,131,232,363
2023,91406R,Carndonagh Community School,Carndonagh Community School,P.O. Box 4,Carndonagh,Co Donegal,F93VK61,55.249388,-7.269903,Carndonagh,Donegal,Donegal County Council,Mr John McGuinness,admin@carndonaghcs.ie,0749374260,INTER DENOMINATIONAL,"Donegal ETB, Bishop of Derry ",Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,580,573,"1,153"
2023,91407T,Rosses Community School,Chapel Rd,Dungloe,Co Donegal,,F94NX79,54.949386,-8.352065,Dungloe,Donegal,Donegal County Council,MR. JOHN GORMAN,jgorman@rossescommunityschool.ie,0749521122,INTER DENOMINATIONAL,"Donegal ETB, Bishop of Raphoe  ",Community,No subjects taught through Irish,Mixed,Day,N,N,Y,Y,235,260,495
2023,91408V,Pobalscoil Chloich Cheannfhaola,An Fálcarrach,Leitir Ceanainn,Co. Dhún na nGall,,F92KR25,55.141775,-8.099667,Falcarragh,Donegal,Donegal County Council,MS. MAEVE SWEENEY,info@pccfalcarragh.ie,0749135424,INTER DENOMINATIONAL,"Donegal ETB, Bishop of Raphoe  ",Community,Some pupils taught some subjects through Irish,Mixed,Day,N,N,Y,Y,182,218,400
2023,91409A,Pobalscoil Ghaoth Dobhair,Na Doirí Beaga,Leitir Ceannain,Co. Dhún na nGall.,,F92HX52,55.096595,-8.278584,Gweedore,Donegal,Donegal County Council,MR. SEOIRSE O DOCHARTAIGH,oifig@psgd.ie,0749531311,INTER DENOMINATIONAL,"Donegal ETB, Bishop of Raphoe  ",Community,All pupils taught all subjects through Irish,Mixed,Day,N,N,Y,Y,240,211,451
2023,91411K,Scoil Phobail Mhic Dara,Carna,Co na Gaillimhe,,,H91DH50,53.323951,-9.817824,Carna,Galway,Galway County Council,UAS. DARA O MAOILCHIARAIN,eolas@spmd.ie,095 32245,INTER DENOMINATIONAL,"Galway & Roscommon ETB, Religious Sisters of Mercy",Community,All pupils taught all subjects through Irish,Mixed,Day,N,N,Y,Y,78,55,133
2023,91412M,Scoil Phobail,Ardbear,Clifden,Co Galway,,H71W673,53.478338,-10.021602,Clifden,Galway,Galway County Council,MISS MARY KELLY,info@clifdencs.ie,09521184,INTER DENOMINATIONAL,"Galway & Roscommon ETB, Order of the Friars Minor (Franciscan brothers) , Religious sisters of Mercy ",Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,243,258,501
2023,91413O,Portumna Community School,St. Brigid's Road,Portumna,Co. Galway,,H53N403,53.094028,-8.220156,Portumna,Galway,Galway County Council,MR. SHANE MC CLEARN,principal@portumnacs.ie,0909741053,INTER DENOMINATIONAL,"Galway & Roscommon ETB, Bishop of Clonfert",Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,235,241,476
2023,91414Q,Dunmore Community School,Dunmore,Co Galway,,,H54KP03,53.616552,-8.739242,Dunmore,Galway,Galway County Council,MR. DECLAN QUINN,accounts@dunmorecs.ie,09338203,INTER DENOMINATIONAL,"Galway & Roscommon ETB, Religious Sisters of Mercy",Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,135,195,330
2023,91426A,Mountmellick Community School,Mountmellick,Co Laois,,,R32A099,53.118052,-7.327569,Mountmellick,Laois,Laois County Council,MR. LAWRENCE JOSEPH CURTIN,office@mountmellickcs.ie,0578624220,INTER DENOMINATIONAL,"Laois & Offaly ETB, Bishop of Kildare and Leighlin, Presentation Sisters",Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,352,340,692
2023,91427C,Heywood Community School,Ballinakill,Portlaoise,Co. Laois,,R32FE04,52.885468,-7.299465,Ballinakill,Laois,Laois County Council,MR. EAMON JACKMAN,admin@heywood.ie,0578733333,INTER DENOMINATIONAL,"Laois & Offaly ETB, Salesian Fathers of Don Bosco, Brigidine sisters ",Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,369,365,734
2023,91431Q,Ramsgrange Community School,Ramsgrange,New Ross,Co Wexford,,Y34YY17,52.245441,-6.916186,Ramsgrange,Wexford,Wexford County Council,MS. RACHEL O'CONNOR,rcs.office@rcswexford.ie,051389211,INTER DENOMINATIONAL,"Waterford & Wexford ETB, Sisters of St Louis",Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,283,343,626
2023,91436D,Moyne Community School,Moyne,Co Longford,,,N39T860,53.908349,-7.648053,Moyne,Longford,Longford County Council,MR. DESMOND CULLEN,office@moynecs.ie,0494335114,INTER DENOMINATIONAL,"Longford & Westmeath ETB, Bishop of Ardagh and Clonmacnoise ",Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,325,288,613
2023,91441T,Ardee Community School,Ardee,Co Louth,,,A92F838,53.851182,-6.546288,Ardee,Louth,Louth County Council,MS. MARY JACKSON,mary.jackson@ardeecs.ie,0416853557,INTER DENOMINATIONAL,"Louth & Meath ETB, Archbishop of Armagh, Religious sisters of Mercy ",Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,591,685,"1,276"
2023,91447I,St Caimin's Community School,Tullyvarraga,Shannon,Co. Clare.,Co. Clare.,V14XY54,52.705903,-8.861798,Shannon,Clare,Clare County Council,MS. MARIA SHEEHAN,maria.sheehan@stcaimins.ie,061364211,INTER DENOMINATIONAL,"Limerick & Clare ETB, Bishop of Killaloe, Religious sisters of Mercy ",Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,368,402,770
2023,91448K,Kilrush Community School,Kilrush,Co. Clare,,,V15KT04,52.642212,-9.483481,Kilrush,Clare,Clare County Council,MRS. EILEEN MCMAHON,principal@kilrushcoms.com,0659051359,INTER DENOMINATIONAL,"Limerick & Clare ETB, Congregation of Christian Brothers , Religious sisters of Mercy ",Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,200,164,364
2023,91456J,St Ciaran's Community School,Navan Rd,Kells,Co Meath,,A82N677,53.724117,-6.871648,Kells,Meath,Meath County Council,MS. CARA MCLOUGHLIN,office@stciaranscs.ie,0469241551,INTER DENOMINATIONAL,"Louth & Meath ETB, Congregation of Christian Brothers ",Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,99,493,592
2023,91461C,Ballyhaunis Community School,Knock Road,Ballyhaunis,Co.Mayo,,F35RF63,53.765924,-8.780564,Ballyhaunis,Mayo,Mayo County Council,MR. JOHN DAVID MCDONAGH,principal@ballyhauniscs.ie,0949630235,INTER DENOMINATIONAL,"Mayo, Sligo, Leitrim ETB, Archbishop of Tuam , Religious sisters of Mercy ",Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,357,384,741
2023,91462E,Ballinrobe Community School,Convent Road,Ballinrobe,Co Mayo,,F31XD53,53.623001,-9.212632,Ballinrobe,Mayo,Mayo County Council,MR. WILLIAM CULKEEN,info@ballinrobecs.ie,0949541777,INTER DENOMINATIONAL,"Mayo, Sligo, Leitrim ETB, Archbishop of Tuam , Religious sisters of Mercy ",Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,398,427,825
2023,91491L,St.Brendan's Community School,Birr,Co Offaly,,,R42KN92,53.105122,-7.916417,Birr,Offaly,Offaly County Council,MR. JOHN KENNEDY,info@stbrendanscsbirr.ie,0579120510,INTER DENOMINATIONAL,"Laois & Offaly ETB, Presentation Brothers, Religious sisters of Mercy ",Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,437,401,838
2023,91492N,Gorey Community School,Esmonde Street,Gorey,Co. Wexford,,Y25YX29,52.673807,-6.287413,Gorey,Wexford,Wexford County Council,MR. MICHAEL FINN,mfinn@goreycs.ie,0539421000,INTER DENOMINATIONAL,"Waterford & Wexford ETB, Loreto Sisters of Ireland, Congregation of Christian Brothers",Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,780,746,"1,526"
2023,91493P,Castlerea Community School,Castlerea,Co. Roscommon,,,F45ER02,53.765708,-8.483508,Castlerea,Roscommon,Roscommon County Council,MS. EILEEN RYAN,principalcastlereacs@gmail.com,0949620177,INTER DENOMINATIONAL,"Galway & Roscommon ETB, Religious Sisters of Mercy",Community,No subjects taught through Irish,Mixed,Day,N,N,N,Y,167,198,365
2023,91494R,St Louis Community School,Chapel Street,Kiltimagh,Co Mayo,,F12RP76,53.848385,-9.002219,Kiltimagh,Mayo,Mayo County Council,MISS REGINA REAPE,admin@stlouiscs.com,0949381228,INTER DENOMINATIONAL,"Mayo, Sligo, Leitrim ETB, Sisters of St Louis",Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,317,362,679
2023,91495T,Ashbourne Community School,Deerpark,Ashbourne,Co Meath,,A84T925,53.504128,-6.388211,Ashbourne,Meath,Meath County Council,MS. AINE O'SULLIVAN,admin@ashcom.ie,018353066,INTER DENOMINATIONAL,"Louth & Meath ETB, Bishop of Meath",Community,No subjects taught through Irish,Mixed,Day,N,N,N,N,540,559,"1,099"
